mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__kernel,param_tf-idf__max_features,param_svm__coef0,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.0375632286071776,0.013999759248865014,0.05795011520385742,0.001187667764511272,0.4000000000000001,rbf,2000,,"{'svm__C': 0.4000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5335759175465058,0.5553277149407377,0.5378879634166257,0.5201164765833536,0.5081205400040958,0.5310057224982637,0.016048910949986013,2167
3.2641428470611573,0.03905524519877915,0.0598538875579834,0.0005548084165778297,0.4000000000000001,rbf,3000,,"{'svm__C': 0.4000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.4951659663865546,0.5387493345898654,0.5399019068114709,0.5209645526886907,0.5113767595742689,0.52123170401017,0.016923698362325004,2235
2.2888997077941893,0.021477767046726683,0.051109600067138675,0.0005883678681576803,0.5000000000000001,linear,1000,,"{'svm__C': 0.5000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.6143778808961325,0.5860911484958331,0.5825857539045395,0.6417037526517885,0.5855362453534034,0.6020589562603395,0.022937490078952166,43
2.587074375152588,0.02322287755988866,0.054498720169067386,0.000784937886685995,0.5000000000000001,linear,2000,,"{'svm__C': 0.5000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6358293300901997,0.593493894993895,0.6031232492997198,0.6630034100596761,0.6002054097101001,0.6191310588307182,0.026364027748528338,4
2.869856357574463,0.15054920213652878,0.06257667541503906,0.01324938610134506,0.5000000000000001,linear,3000,,"{'svm__C': 0.5000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.64079375696767,0.6003608776844073,0.6140032015163862,0.6470560495770215,0.5753532553047369,0.6155134282100445,0.026377081129937516,7
3.0403958320617677,0.2190379706101931,0.05671658515930176,0.001111236567495682,0.5000000000000001,rbf,1000,,"{'svm__C': 0.5000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.621183655176829,0.5837755620723364,0.597035743064882,0.6144985125833279,0.5823924818899693,0.599777190957469,0.015752776223089116,67
3.076802921295166,0.03272416987148184,0.059833097457885745,0.0025391633763499786,0.5000000000000001,rbf,2000,,"{'svm__C': 0.5000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5928195063931014,0.553244522132175,0.5703802080272669,0.5515491801511643,0.5503215750631171,0.563662998353365,0.0163003415945275,1684
3.2417270660400392,0.02694360052738485,0.06041259765625,0.0017430652063013777,0.5000000000000001,rbf,3000,,"{'svm__C': 0.5000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.6009893230349841,0.5515849432503164,0.5513286713286712,0.5436054221786706,0.5294816404194577,0.5553980000424199,0.024167706383817048,1838
2.2025264263153077,0.015495692797202823,0.05117511749267578,0.0007586132115949387,0.6000000000000001,linear,1000,,"{'svm__C': 0.6000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.6073728152737419,0.5863459655098999,0.6050218428314981,0.629780045351474,0.5828979879231135,0.6022837313779454,0.016847924154165632,39
2.4823772430419924,0.025921610776745627,0.054512405395507814,0.0008083989201743523,0.6000000000000001,linear,2000,,"{'svm__C': 0.6000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6155339751459153,0.5945604971548368,0.6235228077133397,0.6491669486268539,0.5808316090255198,0.6127231675332931,0.02366278152365106,12
2.693837833404541,0.032024227903077615,0.05701904296875,0.0016425675237176005,0.6000000000000001,linear,3000,,"{'svm__C': 0.6000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6322914817465999,0.5929093054544654,0.6221743483376876,0.6459227162436882,0.573081322893,0.6132758349350882,0.026596960521837337,11
2.7151110649108885,0.03329564333521795,0.0537470817565918,0.0010194588932420613,0.6000000000000001,rbf,1000,,"{'svm__C': 0.6000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.6029301119301118,0.5969429454360962,0.5938618664361239,0.6212888888888889,0.5887192650049211,0.6007486155392284,0.011254132291762295,53
3.001647186279297,0.031221506224344643,0.058817815780639646,0.0008269283738752857,0.6000000000000001,rbf,2000,,"{'svm__C': 0.6000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5802827440171758,0.5699106270074012,0.57196003996004,0.6004070961718022,0.5677618863548511,0.5780644787022541,0.011949946738741618,1040
3.350109815597534,0.2170264573834134,0.0663949966430664,0.011049740721191392,0.6000000000000001,rbf,3000,,"{'svm__C': 0.6000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5689964804032328,0.5617972350230415,0.5542655857942481,0.5795603624671148,0.5575950189312994,0.5644429365237873,0.009019351514057255,1657
2.281333827972412,0.25736853086551126,0.051064157485961915,0.0014987946633741574,0.7000000000000002,linear,1000,,"{'svm__C': 0.7000000000000002, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.6016039259222542,0.5824707644532205,0.6184121436372958,0.6070094837267005,0.5902009333816703,0.5999394502242283,0.012601507432585826,64
2.3843279838562013,0.017833162343070252,0.05510005950927734,0.0015936579866612807,0.7000000000000002,linear,2000,,"{'svm__C': 0.7000000000000002, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6138476052499956,0.5898485465940709,0.6242789326256818,0.6253573975044564,0.565772861467397,0.6038210686883204,0.02291622367485335,28
2.602429914474487,0.020958087962197162,0.06145291328430176,0.01180694814461054,0.7000000000000002,linear,3000,,"{'svm__C': 0.7000000000000002, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6256719367588933,0.5918069301965961,0.6158696636971126,0.6361525811525812,0.5734722109714777,0.6085946645553322,0.022888479094329794,19
2.684148979187012,0.03856770936395426,0.05418248176574707,0.0009759896896953839,0.7000000000000002,rbf,1000,,"{'svm__C': 0.7000000000000002, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.6105147901084833,0.5846927661460065,0.5994184750200927,0.6374630311962661,0.5772194304857621,0.6018616985913221,0.021214682821901153,44
2.9671122074127196,0.03593327280690288,0.057582664489746097,0.0008448967579596103,0.7000000000000002,rbf,2000,,"{'svm__C': 0.7000000000000002, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5857580042901405,0.5791503267973858,0.5930794902565861,0.5970229761377304,0.5719618143025502,0.5853945223568786,0.009097685551026231,455
3.1861734867095945,0.03831746412522304,0.06037120819091797,0.0018399112771474606,0.7000000000000002,rbf,3000,,"{'svm__C': 0.7000000000000002, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5682589270604163,0.567120161392006,0.5766097064806742,0.5896761180941246,0.5750265837325338,0.5753382993519509,0.008061538222555526,1219
2.0356483459472656,0.03350135609435647,0.05153999328613281,0.002444223066042566,0.8000000000000003,linear,1000,,"{'svm__C': 0.8000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.5869312588932324,0.5796643210725604,0.6185841784989858,0.6062986954565902,0.5788666408118116,0.5940690189466361,0.01574873503360092,108
2.3529640674591064,0.0523891949939398,0.05558137893676758,0.0012876361126456424,0.8000000000000003,linear,2000,,"{'svm__C': 0.8000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6048938218627937,0.5965497170852333,0.618459195535922,0.6192148821250988,0.565772861467397,0.6009780956152889,0.01955771559512148,51
2.568098258972168,0.051269981180028706,0.057628297805786134,0.002761246091275559,0.8000000000000003,linear,3000,,"{'svm__C': 0.8000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6236050957790087,0.6047942657561198,0.6236862745098041,0.6379494783632714,0.5789165608261085,0.6137903350468625,0.020371709515650552,10
3.0322137832641602,0.24118257629940437,0.06392407417297363,0.014853932050726416,0.8000000000000003,rbf,1000,,"{'svm__C': 0.8000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5974817377931565,0.5873,0.5997488984445506,0.6422415859748211,0.5800664386557886,0.6013677321736633,0.021633491135601923,48
2.951032781600952,0.0472680549335282,0.05789871215820312,0.001741884464176437,0.8000000000000003,rbf,2000,,"{'svm__C': 0.8000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.59363537414966,0.5657321458987274,0.5796796536796537,0.6125463315562325,0.5631621310013271,0.5829511272571202,0.018378408420575892,590
3.1897647857666014,0.044670830542120676,0.05985217094421387,0.0007535730000481286,0.8000000000000003,rbf,3000,,"{'svm__C': 0.8000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.6009941520467836,0.5651740890688259,0.5704630773756988,0.5915357308226578,0.5691996962303479,0.5794733491088628,0.014141059292488545,874
1.9977523803710937,0.02625179391692516,0.05196022987365723,0.0023511585868604343,0.9000000000000001,linear,1000,,"{'svm__C': 0.9000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.5901744653687622,0.5881044143055072,0.6181871397302345,0.6094121863799282,0.5706761100789306,0.5953108631726726,0.0167771147280947,103
2.3594243049621584,0.05883100530820366,0.05933194160461426,0.0033773211720733035,0.9000000000000001,linear,2000,,"{'svm__C': 0.9000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.5976345381526105,0.6030540313916222,0.6128694103786068,0.6224661982157373,0.5712996962371464,0.6014647748751446,0.01731042409740475,46
2.5035096645355224,0.06191796901333602,0.05678987503051758,0.0017012872623643328,0.9000000000000001,linear,3000,,"{'svm__C': 0.9000000000000001, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6125790810573419,0.6009800384800384,0.6195765087218202,0.640702757013102,0.5872870847745219,0.612225094009365,0.01796386079724405,14
2.74675874710083,0.0889372133212501,0.05623159408569336,0.0015379373252381826,0.9000000000000001,rbf,1000,,"{'svm__C': 0.9000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5891959064327486,0.5871272658390162,0.5839744680851063,0.6365806036613492,0.5853280842200966,0.5964412656476634,0.02014614663737631,93
3.0292211532592774,0.05126385928923228,0.05751943588256836,0.0007981230215502182,0.9000000000000001,rbf,2000,,"{'svm__C': 0.9000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5897933110367893,0.5651648944367392,0.5828104575163399,0.6118206079090562,0.5654129521449013,0.5830004446087652,0.01734478413336432,588
3.1865274906158447,0.02696644119608602,0.060411262512207034,0.0012706858497257953,0.9000000000000001,rbf,3000,,"{'svm__C': 0.9000000000000001, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5880666666666667,0.5625731523378583,0.5735860230974237,0.614432928634883,0.564968634019772,0.5807254809513208,0.01907271430504971,740
2.192998743057251,0.22382977035422086,0.05716495513916016,0.015565234157195119,1.0000000000000002,linear,1000,,"{'svm__C': 1.0000000000000002, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.589154472773427,0.6011245236774103,0.6114107532594142,0.6178036996470732,0.5675320370814648,0.5974050972877579,0.017813298633566912,89
2.223798084259033,0.11561403566260874,0.054040718078613284,0.0011003447645131278,1.0000000000000002,linear,2000,,"{'svm__C': 1.0000000000000002, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6018050450450452,0.6048900403045231,0.6154244319100064,0.6179806295399516,0.5764345653159803,0.6033069424231012,0.014758300654832664,32
2.388308620452881,0.045773385998289805,0.05543184280395508,0.0008580186015355027,1.0000000000000002,linear,3000,,"{'svm__C': 1.0000000000000002, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6156066867963479,0.60807169208744,0.6248524590163935,0.6404230289484526,0.5846057046367793,0.6147119142970827,0.01852117216997482,9
2.66777925491333,0.04671031753711936,0.05429964065551758,0.0007262416738260013,1.0000000000000002,rbf,1000,,"{'svm__C': 1.0000000000000002, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5841111111111111,0.5815552725420275,0.5801505016722408,0.6135774127991374,0.5732116960642136,0.5865211988377461,0.014001687806849676,341
3.016022300720215,0.024201827735796395,0.059826231002807616,0.0027243820799834942,1.0000000000000002,rbf,2000,,"{'svm__C': 1.0000000000000002, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5804870934434693,0.5646068376068376,0.5735860230974237,0.6142892675040418,0.5616886222827463,0.5789315687869038,0.018887448222424337,925
3.1955734729766845,0.04459678697807821,0.06013641357421875,0.0014558892238472059,1.0000000000000002,rbf,3000,,"{'svm__C': 1.0000000000000002, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5831204481792718,0.553412096201633,0.5641414141414142,0.6036363636363636,0.5637451251711812,0.5736110894659727,0.017815478232463114,1359
1.860142135620117,0.019286407886896947,0.04929471015930176,0.001014852939409005,1.1000000000000003,linear,1000,,"{'svm__C': 1.1000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.5901744653687622,0.608806551483072,0.6149300531806925,0.6231022882165975,0.5606521882600046,0.5995331093018257,0.022261532035062665,71
2.1531052112579347,0.016199031656512784,0.054379749298095706,0.002618816702745588,1.1000000000000003,linear,2000,,"{'svm__C': 1.1000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6080476190476191,0.6059012541393646,0.6036703856040764,0.6144037748567577,0.5785093023047502,0.6021064671905136,0.012330397403691495,42
2.377777862548828,0.09130339614930755,0.055716943740844724,0.0014064814102216342,1.1000000000000003,linear,3000,,"{'svm__C': 1.1000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6196842230241313,0.6048612907560276,0.6146083322450047,0.6420704624155809,0.5806680461129176,0.6123784709107324,0.020010095918673986,13
2.715544652938843,0.09122596384014785,0.05473074913024902,0.0021148774971573698,1.1000000000000003,rbf,1000,,"{'svm__C': 1.1000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5805862068965517,0.5689703238616546,0.5746790890269151,0.599602908277405,0.5705877680088355,0.5788852592142724,0.011108198564275655,926
3.2680877685546874,0.16617418327565628,0.06027708053588867,0.004427699520119976,1.1000000000000003,rbf,2000,,"{'svm__C': 1.1000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5804870934434693,0.5559092533047518,0.5713716478030781,0.6142892675040418,0.5579962518864952,0.5760107027883672,0.021144248077356674,1182
3.1933032512664794,0.06047510355467843,0.060018301010131836,0.0014353938786144248,1.1000000000000003,rbf,3000,,"{'svm__C': 1.1000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5814194515015308,0.5423174603174603,0.563283353852135,0.6034815544276948,0.5702288912297799,0.5721461422657201,0.020198403185960202,1410
1.8140642642974854,0.022676019009282237,0.049536705017089844,0.001311928434817192,1.2000000000000004,linear,1000,,"{'svm__C': 1.2000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.592902312107429,0.6048726540742936,0.6177309923605242,0.6265460429963965,0.5647910904845733,0.6013686184046433,0.02155691140948275,47
2.0782884120941163,0.030037105874578817,0.05313739776611328,0.0009639075164414847,1.2000000000000004,linear,2000,,"{'svm__C': 1.2000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6062136151899932,0.6112956989247312,0.6037945270631383,0.6265292560546797,0.5777732167089343,0.6051212627882954,0.015794270626459703,24
2.26560640335083,0.029217769404505725,0.05464205741882324,0.0007390543648167018,1.2000000000000004,linear,3000,,"{'svm__C': 1.2000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6161836387127085,0.5992527277501731,0.6114461260223267,0.6366088538201968,0.579600132026647,0.6086182956664105,0.01885985190349201,18
2.6792334079742433,0.054025415844169866,0.05477242469787598,0.0019503569196085632,1.2000000000000004,rbf,1000,,"{'svm__C': 1.2000000000000004, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5769005363237444,0.5597597868415658,0.5622479034322698,0.5980552892297859,0.5718934810104946,0.573771399367572,0.013653875833889268,1343
3.0151535987854006,0.02731573674372908,0.058040523529052736,0.001270834477470553,1.2000000000000004,rbf,2000,,"{'svm__C': 1.2000000000000004, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5804870934434693,0.5434638181174806,0.5675566927553682,0.6142892675040418,0.5643353950452356,0.5740264533731191,0.02337812293403592,1332
3.224901247024536,0.033474721675058876,0.059595489501953126,0.0029888398553488955,1.2000000000000004,rbf,3000,,"{'svm__C': 1.2000000000000004, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5776509157509158,0.5452973678923047,0.54609477124183,0.6034815544276948,0.5702288912297799,0.5685507001085051,0.021683085730903297,1522
1.7907076358795166,0.01796386238076103,0.0489656925201416,0.0011173177636191116,1.3000000000000003,linear,1000,,"{'svm__C': 1.3000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.5870913992297817,0.6126048730146745,0.6074197257850509,0.6185641025641025,0.5647910904845733,0.5980942382156366,0.019731703938933504,83
2.0453112602233885,0.017904330022076333,0.05269265174865723,0.0009260158460226005,1.3000000000000003,linear,2000,,"{'svm__C': 1.3000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6005660677030756,0.6112956989247312,0.6037945270631383,0.6375659186133272,0.5777732167089343,0.6061990858026414,0.019263418675116325,20
2.5297056674957275,0.2365450148281574,0.05889005661010742,0.01155503264218759,1.3000000000000003,linear,3000,,"{'svm__C': 1.3000000000000003, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6134867984867985,0.6068704974236053,0.6114461260223267,0.6400128600188998,0.579600132026647,0.6102832827956555,0.01922792409042354,15
2.681892824172974,0.03241501721373709,0.053459787368774415,0.0005932702949808159,1.3000000000000003,rbf,1000,,"{'svm__C': 1.3000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5769005363237444,0.5589402427637722,0.5722802778616732,0.6039050505050505,0.5718934810104946,0.576783917692947,0.014820022419482227,1175
2.9546531677246093,0.027743938984478776,0.05795331001281738,0.0010362031033346575,1.3000000000000003,rbf,2000,,"{'svm__C': 1.3000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5767408677974716,0.5471577437309921,0.566366216564892,0.5992394533571005,0.573107401004007,0.5725223364908927,0.016811918504029213,1400
3.1906731605529783,0.018379141934155782,0.059896993637084964,0.0011973362945062898,1.3000000000000003,rbf,3000,,"{'svm__C': 1.3000000000000003, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5759640940454894,0.5358429723098493,0.54609477124183,0.6017758985200845,0.5685610642560599,0.5656477600746627,0.02319828106297961,1636
1.7903183937072753,0.028999053016387107,0.04903726577758789,0.0012937477059050365,1.4000000000000004,linear,1000,,"{'svm__C': 1.4000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.5757193993993994,0.608378093559302,0.6074197257850509,0.6225690048481711,0.5647910904845733,0.5957754628152994,0.021792595370525893,100
2.018314504623413,0.01904793566498283,0.05249342918395996,0.00060530888359775,1.4000000000000004,linear,2000,,"{'svm__C': 1.4000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.5983083569951274,0.602078991725406,0.6028402270527508,0.6335357476978674,0.5767374421514687,0.6027001531245241,0.01813609433805037,36
2.1793302059173585,0.034252789234408096,0.054523038864135745,0.0005190254384433688,1.4000000000000004,linear,3000,,"{'svm__C': 1.4000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6024068645447956,0.602542971798999,0.6049440364768311,0.6389075687007166,0.5776211847156644,0.6052845252474014,0.01955342650008444,23
2.6564846992492677,0.03892091976239293,0.055667877197265625,0.00421964947468788,1.4000000000000004,rbf,1000,,"{'svm__C': 1.4000000000000004, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5826335015621245,0.5589402427637722,0.5706046271609185,0.6037695749440717,0.5718934810104946,0.5775682854882763,0.015098767512140352,1119
2.9786877155303957,0.032910245490272085,0.057358503341674805,0.0010265874897997748,1.4000000000000004,rbf,2000,,"{'svm__C': 1.4000000000000004, 'svm__kernel': 'rbf', 'tf-idf__max_features': 2000}",0.5750343168291756,0.5471577437309921,0.5763189128752042,0.5992394533571005,0.573107401004007,0.5741715655592958,0.016520493060827285,1316
3.3470667362213136,0.21460284160936005,0.06465096473693847,0.010659481812427079,1.4000000000000004,rbf,3000,,"{'svm__C': 1.4000000000000004, 'svm__kernel': 'rbf', 'tf-idf__max_features': 3000}",0.5759640940454894,0.5365993841943208,0.5534839073969509,0.604223677278543,0.5615138398261936,0.5663569805482995,0.02280732301778768,1589
1.832911443710327,0.14303375464191936,0.04742560386657715,0.0021804439916190237,1.5000000000000004,linear,1000,,"{'svm__C': 1.5000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 1000}",0.5730728640991589,0.6108213312315479,0.6074197257850509,0.6185641025641025,0.564885238756279,0.5949526524872278,0.0216680315894693,106
2.021803617477417,0.015919159166711733,0.052136898040771484,0.0008378577607909968,1.5000000000000004,linear,2000,,"{'svm__C': 1.5000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 2000}",0.6042778710271265,0.5936607254926571,0.6017649582355464,0.6446425810288433,0.5777892126317773,0.60442706968319,0.022135428823095042,25
2.1542006492614747,0.042358980915538226,0.05385479927062988,0.0007518785275624498,1.5000000000000004,linear,3000,,"{'svm__C': 1.5000000000000004, 'svm__kernel': 'linear', 'tf-idf__max_features': 3000}",0.6063656422005266,0.5951477337037608,0.5996239871239871,0.6349674993936454,0.5806244383908825,0.6033458601625605,0.01792412773271783,31
2.6303507328033446,0.029622112431089618,0.05350174903869629,0.0009581980060810256,1.5000000000000004,rbf,1000,,"{'svm__C': 1.5000000000000004, 'svm__kernel': 'rbf', 'tf-idf__max_features': 1000}",0.5864477084349099,0.5571996753246753,0.5711374207188161,0.6122709219858157,0.5755759336544618,0.5805263320237357,0.018436771424115313,752
